periodo,trimestre,entidad_federativa,sexo,poblacion_ocupada_asalariada,poblacion_ocupada,tasa_trabajo_asalariado
2007,2,Baja California,Hombres,501518.0,773031.0,64.876829
2007,2,Baja California,Mujeres,350892.0,477647.0,73.46261988
2007,2,Baja California Sur,Hombres,111882.0,162767.0,68.7375205
2007,2,Baja California Sur,Mujeres,63277.0,83971.0,75.35577759
2007,2,Campeche,Hombres,121673.0,211573.0,57.50875584
2007,2,Campeche,Mujeres,66311.0,112155.0,59.12442602
2007,2,Coahuila,Hombres,493661.0,686149.0,71.94661801
2007,2,Coahuila,Mujeres,245422.0,359973.0,68.17789112
2007,2,Colima,Hombres,112487.0,163823.0,68.66374074
2007,2,Colima,Mujeres,70562.0,104978.0,67.21598811
2007,2,Chiapas,Hombres,446420.0,1127704.0,39.58662912
2007,2,Chiapas,Mujeres,191248.0,459625.0,41.60957302
2007,2,Chihuahua,Hombres,554758.0,911729.0,60.84680865
2007,2,Chihuahua,Mujeres,341860.0,460532.0,74.23154091
2007,2,Ciudad de México,Hombres,1431082.0,2238355.0,63.93454121
2007,2,Ciudad de México,Mujeres,1182519.0,1644246.0,71.91861802
2007,2,Durango,Hombres,227908.0,386371.0,58.98682872
2007,2,Durango,Mujeres,126825.0,188174.0,67.39772764
2007,2,Guanajuato,Hombres,722463.0,1227356.0,58.86336157
2007,2,Guanajuato,Mujeres,450392.0,749701.0,60.07621705
2007,2,Guerrero,Hombres,296260.0,728199.0,40.68393392
2007,2,Guerrero,Mujeres,213516.0,485808.0,43.95069657
2007,2,Hidalgo,Hombres,334256.0,610580.0,54.74401389
2007,2,Hidalgo,Mujeres,192446.0,335276.0,57.39927701
2007,2,Jalisco,Hombres,1096657.0,1815529.0,60.40426785
2007,2,Jalisco,Mujeres,733208.0,1155201.0,63.47016666
2007,2,México,Hombres,2337763.0,3637741.0,64.26414085
2007,2,México,Mujeres,1375299.0,2070995.0,66.40764463
2007,2,Michoacán,Hombres,515004.0,1008232.0,51.07991018
2007,2,Michoacán,Mujeres,314585.0,614861.0,51.16359633
2007,2,Morelos,Hombres,255081.0,422464.0,60.37934593
2007,2,Morelos,Mujeres,180997.0,291629.0,62.06412942
2007,2,Nayarit,Hombres,140065.0,266453.0,52.5664939
2007,2,Nayarit,Mujeres,93456.0,166243.0,56.21650235
2007,2,Nuevo León,Hombres,919737.0,1228126.0,74.88946574
2007,2,Nuevo León,Mujeres,521551.0,704287.0,74.05375933
2007,2,Oaxaca,Hombres,341009.0,863395.0,39.49629081
2007,2,Oaxaca,Mujeres,205983.0,574985.0,35.82406498
2007,2,Puebla,Hombres,744606.0,1340519.0,55.54609819
2007,2,Puebla,Mujeres,456496.0,918093.0,49.7221959
2007,2,Querétaro,Hombres,252022.0,397038.0,63.47553635
2007,2,Querétaro,Mujeres,182845.0,261010.0,70.05287154
2007,2,Quintana Roo,Hombres,235880.0,357867.0,65.9127553
2007,2,Quintana Roo,Mujeres,135847.0,213307.0,63.68614251
2007,2,San Luis Potosí,Hombres,319658.0,600529.0,53.22940274
2007,2,San Luis Potosí,Mujeres,205153.0,346203.0,59.25800759
2007,2,Sinaloa,Hombres,423255.0,713777.0,59.29793199
2007,2,Sinaloa,Mujeres,247682.0,402640.0,61.51450427
2007,2,Sonora,Hombres,384324.0,601495.0,63.89479547
2007,2,Sonora,Mujeres,266589.0,362980.0,73.4445424
2007,2,Tabasco,Hombres,355101.0,524019.0,67.76490929
2007,2,Tabasco,Mujeres,170995.0,260218.0,65.71221053
2007,2,Tamaulipas,Hombres,520755.0,803672.0,64.79695697
2007,2,Tamaulipas,Mujeres,348992.0,517152.0,67.48344781
2007,2,Tlaxcala,Hombres,160612.0,265064.0,60.59366794
2007,2,Tlaxcala,Mujeres,92968.0,159654.0,58.23092437
2007,2,Veracruz,Hombres,1076536.0,1876273.0,57.37629865
2007,2,Veracruz,Mujeres,590007.0,1029003.0,57.33773371
2007,2,Yucatán,Hombres,291454.0,499246.0,58.37883528
2007,2,Yucatán,Mujeres,176543.0,323808.0,54.52088892
2007,2,Zacatecas,Hombres,183438.0,340122.0,53.93300051
2007,2,Zacatecas,Mujeres,104040.0,197607.0,52.64995673
2007,3,Nacional,Hombres,16269841.0,27108767.0,60.01689785
2007,3,Nacional,Mujeres,10058381.0,16201729.0,62.08214568
2007,3,Aguascalientes,Hombres,188618.0,263470.0,71.58993434
2007,3,Aguascalientes,Mujeres,117392.0,158833.0,73.90907431
2007,3,Baja California,Hombres,507279.0,775451.0,65.4172862
2007,3,Baja California,Mujeres,340633.0,453395.0,75.12941254
2007,3,Baja California Sur,Hombres,118234.0,167809.0,70.4574844
2007,3,Baja California Sur,Mujeres,66376.0,91353.0,72.65880705
2007,3,Campeche,Hombres,120713.0,212699.0,56.75297016
2007,3,Campeche,Mujeres,63093.0,107823.0,58.51534459
2007,3,Coahuila,Hombres,497357.0,683970.0,72.716201
2007,3,Coahuila,Mujeres,252936.0,359839.0,70.29143589
2007,3,Colima,Hombres,106107.0,167154.0,63.47858861
2007,3,Colima,Mujeres,70534.0,108775.0,64.84394392
2007,3,Chiapas,Hombres,460294.0,1127760.0,40.81488969
2007,3,Chiapas,Mujeres,194190.0,455494.0,42.6328338
2007,3,Chihuahua,Hombres,567857.0,899557.0,63.12629439
2007,3,Chihuahua,Mujeres,325230.0,445000.0,73.08539326
2007,3,Ciudad de México,Hombres,1471520.0,2259530.0,65.12504813
2007,3,Ciudad de México,Mujeres,1224998.0,1664706.0,73.5864471
2007,3,Durango,Hombres,245489.0,399168.0,61.50017035
2007,3,Durango,Mujeres,132215.0,191636.0,68.99277797
2007,3,Guanajuato,Hombres,745752.0,1223800.0,60.93740807
2007,3,Guanajuato,Mujeres,451539.0,736844.0,61.28013528
2007,3,Guerrero,Hombres,289150.0,763633.0,37.86504774
2007,3,Guerrero,Mujeres,212716.0,516003.0,41.22379133
2007,3,Hidalgo,Hombres,311276.0,579246.0,53.73813544
2007,3,Hidalgo,Mujeres,196245.0,375987.0,52.19462375
2007,3,Jalisco,Hombres,1144990.0,1849508.0,61.90781548
2007,3,Jalisco,Mujeres,755683.0,1173632.0,64.38841136
2007,3,México,Hombres,2345326.0,3617760.0,64.82812569
2007,3,México,Mujeres,1364906.0,2023363.0,67.45729758
2007,3,Michoacán,Hombres,528277.0,991884.0,53.25995782
2007,3,Michoacán,Mujeres,308951.0,614813.0,50.2512146
2007,3,Morelos,Hombres,258023.0,426206.0,60.53950437
2007,3,Morelos,Mujeres,165592.0,279566.0,59.2318093
2007,3,Nayarit,Hombres,137175.0,265696.0,51.62855293
2007,3,Nayarit,Mujeres,93766.0,162349.0,57.75582233
2007,3,Nuevo León,Hombres,906303.0,1226101.0,73.91748314
2007,3,Nuevo León,Mujeres,527850.0,699075.0,75.50691986
2007,3,Oaxaca,Hombres,344459.0,862647.0,39.93046982
2007,3,Oaxaca,Mujeres,192046.0,586263.0,32.75765314
2007,3,Puebla,Hombres,715177.0,1315257.0,54.37545666
2007,3,Puebla,Mujeres,472402.0,931453.0,50.71667599
2007,3,Querétaro,Hombres,254218.0,406149.0,62.59229987
2007,3,Querétaro,Mujeres,181724.0,262439.0,69.24428153
2007,3,Quintana Roo,Hombres,240521.0,354483.0,67.85120866
2007,3,Quintana Roo,Mujeres,137961.0,214900.0,64.1977664
2007,3,San Luis Potosí,Hombres,329297.0,625508.0,52.64473036
2007,3,San Luis Potosí,Mujeres,209048.0,376311.0,55.55192381
2007,3,Sinaloa,Hombres,406198.0,689663.0,58.89804151
2007,3,Sinaloa,Mujeres,251747.0,400983.0,62.7824621
2007,3,Sonora,Hombres,385432.0,617757.0,62.39217038
2007,3,Sonora,Mujeres,290411.0,379489.0,76.52685585
2007,3,Tabasco,Hombres,366742.0,529850.0,69.21619326
2007,3,Tabasco,Mujeres,169198.0,262524.0,64.45048834
2007,3,Tamaulipas,Hombres,546130.0,808643.0,67.53660144
2007,3,Tamaulipas,Mujeres,344349.0,481544.0,71.50935325
2007,3,Tlaxcala,Hombres,166783.0,269592.0,61.86496632
2007,3,Tlaxcala,Mujeres,89715.0,166351.0,53.93114559
2007,3,Veracruz,Hombres,1082114.0,1868146.0,57.9244877
2007,3,Veracruz,Mujeres,572275.0,1000100.0,57.22177782
2007,3,Yucatán,Hombres,295341.0,494300.0,59.7493425
2007,3,Yucatán,Mujeres,177828.0,316423.0,56.19945453
2007,3,Zacatecas,Hombres,187689.0,366370.0,51.2293583
2007,3,Zacatecas,Mujeres,104832.0,204463.0,51.27186826
2007,4,Nacional,Hombres,16644670.0,27591124.0,60.32617591
2007,4,Nacional,Mujeres,10374729.0,16854459.0,61.5548028
2007,4,Aguascalientes,Hombres,193920.0,272369.0,71.19752982
2007,4,Aguascalientes,Mujeres,116440.0,161321.0,72.17907154
2007,4,Baja California,Hombres,531005.0,798605.0,66.49156967
2007,4,Baja California,Mujeres,358571.0,490732.0,73.06859956
2007,4,Baja California Sur,Hombres,119510.0,169973.0,70.31116707
2007,4,Baja California Sur,Mujeres,72181.0,98386.0,73.36511292
2007,4,Campeche,Hombres,123487.0,216950.0,56.91956672
2007,4,Campeche,Mujeres,66209.0,114465.0,57.84213515
2007,4,Coahuila,Hombres,512759.0,714055.0,71.80945445
2007,4,Coahuila,Mujeres,270481.0,393215.0,68.78705034
2007,4,Colima,Hombres,110156.0,171551.0,64.21180873
2007,4,Colima,Mujeres,72237.0,112575.0,64.16788807
2007,4,Chiapas,Hombres,461481.0,1147412.0,40.21929351
2007,4,Chiapas,Mujeres,219081.0,501375.0,43.6960359
2007,4,Chihuahua,Hombres,559928.0,922745.0,60.68068643
2007,4,Chihuahua,Mujeres,330703.0,467737.0,70.70276673
2007,4,Ciudad de México,Hombres,1466639.0,2256222.0,65.00419728
2007,4,Ciudad de México,Mujeres,1216925.0,1708435.0,71.23039507
2007,4,Durango,Hombres,258777.0,412462.0,62.73959783
2007,4,Durango,Mujeres,141167.0,202298.0,69.78170817
2007,4,Guanajuato,Hombres,769142.0,1256641.0,61.20618379
2007,4,Guanajuato,Mujeres,448914.0,758678.0,59.17055721
2007,4,Guerrero,Hombres,305177.0,778013.0,39.22518004
2007,4,Guerrero,Mujeres,226840.0,532314.0,42.6139459
2007,4,Hidalgo,Hombres,326420.0,604182.0,54.02676677
2007,4,Hidalgo,Mujeres,201286.0,383665.0,52.46399854
2007,4,Jalisco,Hombres,1165189.0,1876858.0,62.08189431
2007,4,Jalisco,Mujeres,747303.0,1188839.0,62.85989945
2007,4,México,Hombres,2440907.0,3650252.0,66.86954764
2007,4,México,Mujeres,1456941.0,2112178.0,68.97813537
2007,4,Michoacán,Hombres,517052.0,1026710.0,50.3600822
2007,4,Michoacán,Mujeres,343761.0,646188.0,53.19829523
2007,4,Morelos,Hombres,253115.0,429788.0,58.8929891
2007,4,Morelos,Mujeres,181764.0,303263.0,59.93609507
2007,4,Nayarit,Hombres,142922.0,272461.0,52.45594782
2007,4,Nayarit,Mujeres,99044.0,176434.0,56.13657232
2007,4,Nuevo León,Hombres,938899.0,1259718.0,74.53247473
2007,4,Nuevo León,Mujeres,531945.0,719808.0,73.90095692
2007,4,Oaxaca,Hombres,333865.0,860921.0,38.77998097
2007,4,Oaxaca,Mujeres,200923.0,593957.0,33.82786969
2007,4,Puebla,Hombres,734538.0,1334310.0,55.05002586
2007,4,Puebla,Mujeres,472919.0,934978.0,50.58076233
2007,4,Querétaro,Hombres,269520.0,419894.0,64.18762831
2007,4,Querétaro,Mujeres,187436.0,274715.0,68.22925577
2007,4,Quintana Roo,Hombres,244167.0,361734.0,67.49904626
2007,4,Quintana Roo,Mujeres,143995.0,225417.0,63.87938798
2007,4,San Luis Potosí,Hombres,346965.0,628717.0,55.18619665
2007,4,San Luis Potosí,Mujeres,206826.0,370992.0,55.74945012
2007,4,Sinaloa,Hombres,441894.0,721205.0,61.2716218
2007,4,Sinaloa,Mujeres,265973.0,414828.0,64.11645308
2007,4,Sonora,Hombres,403536.0,636193.0,63.42980825
2007,4,Sonora,Mujeres,293400.0,398296.0,73.66380782
2007,4,Tabasco,Hombres,344461.0,522876.0,65.87814319
2007,4,Tabasco,Mujeres,181988.0,319467.0,56.96613422
2007,4,Tamaulipas,Hombres,549539.0,833209.0,65.95452041
2007,4,Tamaulipas,Mujeres,324070.0,496346.0,65.29114771
2007,4,Tlaxcala,Hombres,167426.0,273046.0,61.31787318
2007,4,Tlaxcala,Mujeres,91989.0,163372.0,56.30646622
2007,4,Veracruz,Hombres,1119533.0,1893945.0,59.11116743
2007,4,Veracruz,Mujeres,607087.0,1047916.0,57.93279232
2007,4,Yucatán,Hombres,307814.0,506825.0,60.73378385
2007,4,Yucatán,Mujeres,189647.0,330621.0,57.3608452
2007,4,Zacatecas,Hombres,184927.0,361282.0,51.1863309
2007,4,Zacatecas,Mujeres,106683.0,211648.0,50.40586256
2008,1,Nacional,Hombres,16623305.0,27387288.0,60.69715629
2008,1,Nacional,Mujeres,10210320.0,16465691.0,62.00966604
2008,1,Aguascalientes,Hombres,194245.0,269766.0,72.00499692
2008,1,Aguascalientes,Mujeres,114225.0,157000.0,72.75477707
2008,1,Baja California,Hombres,510870.0,787115.0,64.90411185
2008,1,Baja California,Mujeres,340448.0,471478.0,72.20867145
2008,1,Baja California Sur,Hombres,116674.0,170833.0,68.29710887
2008,1,Baja California Sur,Mujeres,72044.0,99934.0,72.09158044
2008,1,Campeche,Hombres,131268.0,221745.0,59.19772712
2008,1,Campeche,Mujeres,69505.0,115432.0,60.21293922
2008,1,Coahuila,Hombres,503631.0,706508.0,71.28454313
2008,1,Coahuila,Mujeres,257401.0,384672.0,66.9144102
2008,1,Colima,Hombres,102949.0,171837.0,59.91084574
2008,1,Colima,Mujeres,73806.0,118295.0,62.39147893
2008,1,Chiapas,Hombres,460915.0,1135233.0,40.60091629
2008,1,Chiapas,Mujeres,211325.0,468181.0,45.13745752
2008,1,Chihuahua,Hombres,554984.0,919903.0,60.33070878
2008,1,Chihuahua,Mujeres,331448.0,453401.0,73.10261777
