periodo,trimestre,entidad_federativa,sexo,poblacion_desocupada_abierta,poblacion_economicamente_activa,tasa_desocupacion
2005,4,Tabasco,Hombres,13771.0,549244.0,2.507264531
2005,4,Tabasco,Mujeres,9020.0,220429.0,4.09202056
2005,4,Tamaulipas,Hombres,17876.0,815998.0,2.190691644
2005,4,Tamaulipas,Mujeres,19715.0,479456.0,4.111951879
2005,4,Tlaxcala,Hombres,9860.0,277219.0,3.556754768
2005,4,Tlaxcala,Mujeres,8572.0,170275.0,5.034209367
2005,4,Veracruz,Hombres,40505.0,1824247.0,2.220368185
2005,4,Veracruz,Mujeres,21339.0,968472.0,2.203367779
2005,4,Yucatán,Hombres,11759.0,489626.0,2.401628998
2005,4,Yucatán,Mujeres,8077.0,303971.0,2.657161374
2005,4,Zacatecas,Hombres,7371.0,358438.0,2.056422589
2005,4,Zacatecas,Mujeres,4751.0,187052.0,2.539935419
2006,1,Nacional,Hombres,943144.0,27336757.0,3.450094684
2006,1,Nacional,Mujeres,586929.0,16063591.0,3.653784512
2006,1,Aguascalientes,Hombres,15008.0,264650.0,5.670886076
2006,1,Aguascalientes,Mujeres,5860.0,154431.0,3.794574923
2006,1,Baja California,Hombres,9756.0,765196.0,1.274967459
2006,1,Baja California,Mujeres,9795.0,442330.0,2.214410056
2006,1,Baja California Sur,Hombres,2946.0,155317.0,1.896765969
2006,1,Baja California Sur,Mujeres,2559.0,80851.0,3.165081446
2006,1,Campeche,Hombres,4068.0,209809.0,1.938906339
2006,1,Campeche,Mujeres,2753.0,117489.0,2.343198087
2006,1,Coahuila,Hombres,37274.0,673534.0,5.534093305
2006,1,Coahuila,Mujeres,23075.0,361674.0,6.380054967
2006,1,Colima,Hombres,6613.0,166158.0,3.979946798
2006,1,Colima,Mujeres,3423.0,110336.0,3.102341937
2006,1,Chiapas,Hombres,18458.0,1123193.0,1.643350698
2006,1,Chiapas,Mujeres,9359.0,429635.0,2.178360702
2006,1,Chihuahua,Hombres,26989.0,888646.0,3.037092385
2006,1,Chihuahua,Mujeres,12100.0,454428.0,2.662688039
2006,1,Ciudad de México,Hombres,123152.0,2366584.0,5.2037874
2006,1,Ciudad de México,Mujeres,100932.0,1736856.0,5.811189874
2006,1,Durango,Hombres,16927.0,392904.0,4.308177061
2006,1,Durango,Mujeres,6202.0,182535.0,3.39770455
2006,1,Guanajuato,Hombres,46768.0,1206333.0,3.876873135
2006,1,Guanajuato,Mujeres,20368.0,722053.0,2.820845561
2006,1,Guerrero,Hombres,9224.0,671747.0,1.373136017
2006,1,Guerrero,Mujeres,3043.0,445183.0,0.683539129
2006,1,Hidalgo,Hombres,14854.0,616461.0,2.409560378
2006,1,Hidalgo,Mujeres,19896.0,365002.0,5.450929036
2006,1,Jalisco,Hombres,73717.0,1817400.0,4.056179157
2006,1,Jalisco,Mujeres,40745.0,1153078.0,3.533585759
2006,1,México,Hombres,162625.0,3742236.0,4.345663929
2006,1,México,Mujeres,84274.0,2173071.0,3.878106146
2006,1,Michoacán,Hombres,33642.0,1025294.0,3.281205196
2006,1,Michoacán,Mujeres,14617.0,628520.0,2.325622096
2006,1,Morelos,Hombres,12406.0,430005.0,2.885082732
2006,1,Morelos,Mujeres,4965.0,269761.0,1.840518088
2006,1,Nayarit,Hombres,7035.0,274120.0,2.56639428
2006,1,Nayarit,Mujeres,5176.0,163312.0,3.169393553
2006,1,Nuevo León,Hombres,49394.0,1235338.0,3.998419866
2006,1,Nuevo León,Mujeres,39863.0,698483.0,5.707082348
2006,1,Oaxaca,Hombres,17248.0,863194.0,1.998160321
2006,1,Oaxaca,Mujeres,7710.0,591193.0,1.30414264
2006,1,Puebla,Hombres,46446.0,1326407.0,3.501640145
2006,1,Puebla,Mujeres,35298.0,860473.0,4.102162415
2006,1,Querétaro,Hombres,19114.0,406021.0,4.707638275
2006,1,Querétaro,Mujeres,12974.0,261481.0,4.961737182
2006,1,Quintana Roo,Hombres,7867.0,330180.0,2.382639772
2006,1,Quintana Roo,Mujeres,5032.0,191762.0,2.624086107
2006,1,San Luis Potosí,Hombres,13406.0,616412.0,2.174844098
2006,1,San Luis Potosí,Mujeres,10092.0,359555.0,2.806802854
2006,1,Sinaloa,Hombres,20022.0,751164.0,2.665463201
2006,1,Sinaloa,Mujeres,16332.0,440932.0,3.703972495
2006,1,Sonora,Hombres,15243.0,654512.0,2.3289107
2006,1,Sonora,Mujeres,13673.0,368926.0,3.706163296
2006,1,Tabasco,Hombres,20353.0,558144.0,3.646549994
2006,1,Tabasco,Mujeres,8279.0,235959.0,3.508660403
2006,1,Tamaulipas,Hombres,29116.0,822706.0,3.539052833
2006,1,Tamaulipas,Mujeres,21752.0,485911.0,4.476539942
2006,1,Tlaxcala,Hombres,13207.0,278139.0,4.748345252
2006,1,Tlaxcala,Mujeres,12013.0,158749.0,7.567291762
2006,1,Veracruz,Hombres,47702.0,1868208.0,2.553355943
2006,1,Veracruz,Mujeres,20415.0,944332.0,2.161845622
2006,1,Yucatán,Hombres,10267.0,497712.0,2.062839554
2006,1,Yucatán,Mujeres,7569.0,296913.0,2.549231593
2006,1,Zacatecas,Hombres,12297.0,339033.0,3.62708055
2006,1,Zacatecas,Mujeres,6785.0,178377.0,3.803741514
2006,2,Nacional,Hombres,807368.0,27498925.0,2.935998407
2006,2,Nacional,Mujeres,562893.0,16222874.0,3.469748948
2006,2,Aguascalientes,Hombres,12288.0,262771.0,4.676315118
2006,2,Aguascalientes,Mujeres,5781.0,155630.0,3.714579451
2006,2,Baja California,Hombres,9895.0,755557.0,1.309629849
2006,2,Baja California,Mujeres,5775.0,470166.0,1.228289583
2006,2,Baja California Sur,Hombres,2311.0,157839.0,1.464150178
2006,2,Baja California Sur,Mujeres,2657.0,80819.0,3.287593264
2006,2,Campeche,Hombres,4513.0,217595.0,2.074036628
2006,2,Campeche,Mujeres,1989.0,115394.0,1.723659809
2006,2,Coahuila,Hombres,34556.0,682693.0,5.061718811
2006,2,Coahuila,Mujeres,19286.0,377254.0,5.11220557
2006,2,Colima,Hombres,4552.0,171033.0,2.661474686
2006,2,Colima,Mujeres,3254.0,110757.0,2.937963289
2006,2,Chiapas,Hombres,12373.0,1123854.0,1.100943717
2006,2,Chiapas,Mujeres,11068.0,438746.0,2.522644081
2006,2,Chihuahua,Hombres,26916.0,900090.0,2.99036763
2006,2,Chihuahua,Mujeres,10206.0,477506.0,2.137355342
2006,2,Ciudad de México,Hombres,113130.0,2360207.0,4.793223645
2006,2,Ciudad de México,Mujeres,90394.0,1727477.0,5.232718004
2006,2,Durango,Hombres,12593.0,388641.0,3.240265438
2006,2,Durango,Mujeres,6824.0,186731.0,3.654454804
2006,2,Guanajuato,Hombres,33189.0,1227886.0,2.702938221
2006,2,Guanajuato,Mujeres,19424.0,754818.0,2.573335559
2006,2,Guerrero,Hombres,6763.0,734156.0,0.921193861
2006,2,Guerrero,Mujeres,5673.0,482890.0,1.174801715
2006,2,Hidalgo,Hombres,18126.0,633175.0,2.862715679
2006,2,Hidalgo,Mujeres,16486.0,375594.0,4.389313993
2006,2,Jalisco,Hombres,47560.0,1825836.0,2.604834169
2006,2,Jalisco,Mujeres,33358.0,1120306.0,2.97757934
2006,2,México,Hombres,149178.0,3751674.0,3.976304977
2006,2,México,Mujeres,104807.0,2148941.0,4.877146464
2006,2,Michoacán,Hombres,27354.0,1016598.0,2.690739112
2006,2,Michoacán,Mujeres,15761.0,673706.0,2.339447771
2006,2,Morelos,Hombres,10741.0,435430.0,2.466756999
2006,2,Morelos,Mujeres,7535.0,276248.0,2.727621557
2006,2,Nayarit,Hombres,5922.0,270571.0,2.188704628
2006,2,Nayarit,Mujeres,4575.0,165942.0,2.756987381
2006,2,Nuevo León,Hombres,48003.0,1253844.0,3.828466699
2006,2,Nuevo León,Mujeres,43831.0,708388.0,6.187428358
2006,2,Oaxaca,Hombres,15113.0,867944.0,1.74124137
2006,2,Oaxaca,Mujeres,8041.0,546734.0,1.470733483
2006,2,Puebla,Hombres,36951.0,1367014.0,2.703044738
2006,2,Puebla,Mujeres,23540.0,907498.0,2.593945111
2006,2,Querétaro,Hombres,14930.0,398052.0,3.750766232
2006,2,Querétaro,Mujeres,7082.0,262533.0,2.697565639
2006,2,Quintana Roo,Hombres,6670.0,333287.0,2.001278178
2006,2,Quintana Roo,Mujeres,7897.0,201073.0,3.927429342
2006,2,San Luis Potosí,Hombres,14988.0,604249.0,2.48043439
2006,2,San Luis Potosí,Mujeres,10339.0,344474.0,3.001387623
2006,2,Sinaloa,Hombres,20883.0,750333.0,2.783164275
2006,2,Sinaloa,Mujeres,9187.0,426299.0,2.155060181
2006,2,Sonora,Hombres,15887.0,647159.0,2.454883576
2006,2,Sonora,Mujeres,15211.0,384261.0,3.958507369
2006,2,Tabasco,Hombres,14038.0,542446.0,2.587907368
2006,2,Tabasco,Mujeres,7052.0,221916.0,3.177778979
2006,2,Tamaulipas,Hombres,26765.0,822739.0,3.253158049
2006,2,Tamaulipas,Mujeres,24398.0,493415.0,4.944721989
2006,2,Tlaxcala,Hombres,7907.0,276220.0,2.862573311
2006,2,Tlaxcala,Mujeres,8257.0,164203.0,5.028531756
2006,2,Veracruz,Hombres,34371.0,1862427.0,1.845495152
2006,2,Veracruz,Mujeres,18107.0,929331.0,1.948390832
2006,2,Yucatán,Hombres,9415.0,507924.0,1.85362377
2006,2,Yucatán,Mujeres,8780.0,308764.0,2.843595756
2006,2,Zacatecas,Hombres,9487.0,349681.0,2.713044175
2006,2,Zacatecas,Mujeres,6318.0,185060.0,3.414027883
2006,3,Nacional,Hombres,1016593.0,27841708.0,3.651331305
2006,3,Nacional,Mujeres,758307.0,16709639.0,4.538141129
2006,3,Aguascalientes,Hombres,12601.0,265487.0,4.746371762
2006,3,Aguascalientes,Mujeres,7756.0,161158.0,4.812668313
2006,3,Baja California,Hombres,18262.0,778477.0,2.345862498
2006,3,Baja California,Mujeres,9465.0,462323.0,2.047269982
2006,3,Baja California Sur,Hombres,3030.0,159217.0,1.903063115
2006,3,Baja California Sur,Mujeres,2117.0,80004.0,2.646117694
2006,3,Campeche,Hombres,6407.0,214575.0,2.985902365
2006,3,Campeche,Mujeres,3069.0,115380.0,2.659906396
2006,3,Coahuila,Hombres,34565.0,697085.0,4.958505778
2006,3,Coahuila,Mujeres,25263.0,382923.0,6.597409923
2006,3,Colima,Hombres,6388.0,172979.0,3.692933824
2006,3,Colima,Mujeres,4415.0,110484.0,3.996053727
2006,3,Chiapas,Hombres,18913.0,1144071.0,1.653131668
2006,3,Chiapas,Mujeres,12275.0,446191.0,2.751064006
2006,3,Chihuahua,Hombres,24816.0,886455.0,2.799465286
2006,3,Chihuahua,Mujeres,17129.0,496480.0,3.450088624
2006,3,Ciudad de México,Hombres,140208.0,2424388.0,5.783232717
2006,3,Ciudad de México,Mujeres,120622.0,1794280.0,6.722585104
2006,3,Durango,Hombres,15926.0,389456.0,4.089293784
